set_id,IMAGE_VERSION_1,IMAGE_VERSION_2,IMAGE_VERSION_3,year,season,product_type,category
4691,https://static.zara.net/photos///2023/V/0/1/p/3641/328/800/3/w/2048/3641328800_1_1_1.jpg?ts=1686311665662,https://static.zara.net/photos///2023/V/0/1/p/3641/328/800/2/w/2048/3641328800_6_1_1.jpg?ts=1680258778120,https://static.zara.net/photos///2023/V/0/1/p/3641/328/800/2/w/2048/3641328800_3_1_1.jpg?ts=1680258784249,2023,S,0,1
4693,https://static.zara.net/photos///2023/V/0/2/p/8062/404/800/2/w/2048/8062404800_6_1_1.jpg?ts=1679302917458,https://static.zara.net/photos///2023/V/0/2/p/8062/404/800/2/w/2048/8062404800_6_2_1.jpg?ts=1679302916551,https://static.zara.net/photos///2023/V/0/2/p/8062/404/800/2/w/2048/8062404800_3_1_1.jpg?ts=1679302967625,2023,S,0,2
4696,https://static.zara.net/photos///2023/I/0/3/p/1554/517/527/2/w/2048/1554517527_6_1_1.jpg?ts=1693391093720,https://static.zara.net/photos///2023/I/0/3/p/1554/517/527/2/w/2048/1554517527_6_2_1.jpg?ts=1693391093637,https://static.zara.net/photos///2023/I/0/3/p/1554/517/527/2/w/2048/1554517527_3_1_1.jpg?ts=1693391092926,2023,W,0,3
4697,https://static.zara.net/photos///2023/I/0/3/p/0837/556/401/2/w/2048/0837556401_6_1_1.jpg?ts=1691999632687,https://static.zara.net/photos///2023/I/0/3/p/0837/556/401/2/w/2048/0837556401_6_2_1.jpg?ts=1691999632616,https://static.zara.net/photos///2023/I/0/3/p/0837/556/401/2/w/2048/0837556401_3_1_1.jpg?ts=1691999632924,2023,W,0,3
4698,https://static.zara.net/photos///2023/I/0/3/p/8871/492/800/2/w/2048/8871492800_6_1_1.jpg?ts=1696921098238,https://static.zara.net/photos///2023/I/0/3/p/8871/492/800/2/w/2048/8871492800_6_2_1.jpg?ts=1696921098570,https://static.zara.net/photos///2023/I/0/3/p/8871/492/800/2/w/2048/8871492800_3_1_1.jpg?ts=1696921098296,2023,W,0,3
4703,https://static.zara.net/photos///2023/I/0/3/p/0722/370/942/2/w/2048/0722370942_6_1_1.jpg?ts=1693818456392,https://static.zara.net/photos///2023/I/0/3/p/0722/370/942/2/w/2048/0722370942_6_2_1.jpg?ts=1693818454972,https://static.zara.net/photos///2023/I/0/3/p/0722/370/942/2/w/2048/0722370942_3_1_1.jpg?ts=1693818456589,2023,W,0,3
4704,https://static.zara.net/photos///2023/S/0/3/p/1880/676/402/2/w/2048/1880676402_6_1_1.jpg?ts=1688652738985,https://static.zara.net/photos///2023/S/0/3/p/1880/676/402/2/w/2048/1880676402_6_2_1.jpg?ts=1688652738901, ,2023,S,0,3
4710,https://static.zara.net/photos///2023/V/0/3/p/8501/411/615/2/w/2048/8501411615_6_1_1.jpg?ts=1681315265964,https://static.zara.net/photos///2023/V/0/3/p/8501/411/615/2/w/2048/8501411615_6_2_1.jpg?ts=1681315292481,https://static.zara.net/photos///2023/V/0/3/p/8501/411/615/2/w/2048/8501411615_3_1_1.jpg?ts=1681315288785,2023,S,0,3
4711,https://static.zara.net/photos///2023/V/0/3/p/1213/686/427/2/w/2048/1213686427_6_1_1.jpg?ts=1680173430542,https://static.zara.net/photos///2023/V/0/3/p/1213/686/427/2/w/2048/1213686427_6_2_1.jpg?ts=1680173430989,https://static.zara.net/photos///2023/V/0/3/p/1213/686/427/2/w/2048/1213686427_3_1_1.jpg?ts=1680173431471,2023,S,0,3
4712,https://static.zara.net/photos///2023/I/0/3/p/5350/661/427/2/w/2048/5350661427_6_1_1.jpg?ts=1685611359623,https://static.zara.net/photos///2023/I/0/3/p/5350/661/427/2/w/2048/5350661427_6_2_1.jpg?ts=1685611358941,https://static.zara.net/photos///2023/I/0/3/p/5350/661/427/2/w/2048/5350661427_3_1_1.jpg?ts=1685611360931,2023,W,0,3
4715,https://static.zara.net/photos///2023/I/0/1/p/9929/328/505/2/w/2048/9929328505_1_1_1.jpg?ts=1686568590556,https://static.zara.net/photos///2023/I/0/1/p/9929/328/505/2/w/2048/9929328505_2_1_1.jpg?ts=1686568589854,https://static.zara.net/photos///2023/V/0/1/p/1608/328/505/2/w/2048/1608328505_3_1_1.jpg?ts=1686128455650,2023,W,0,1
4717,https://static.zara.net/photos///2023/I/0/3/p/9000/763/802/2/w/2048/9000763802_6_1_1.jpg?ts=1692268945592,https://static.zara.net/photos///2023/I/0/3/p/9000/763/802/2/w/2048/9000763802_6_2_1.jpg?ts=1692268945777,https://static.zara.net/photos///2023/I/0/3/p/9000/763/802/2/w/2048/9000763802_3_1_1.jpg?ts=1692268946983,2023,W,0,3
4718,https://static.zara.net/photos///2023/V/0/3/p/1887/698/250/2/w/2048/1887698250_6_1_1.jpg?ts=1676898045513,https://static.zara.net/photos///2023/V/0/3/p/1887/698/250/2/w/2048/1887698250_6_2_1.jpg?ts=1676898043682,https://static.zara.net/photos///2023/V/0/3/p/1887/698/250/2/w/2048/1887698250_3_1_1.jpg?ts=1676898046098,2023,S,0,3
4719,https://static.zara.net/photos///2023/I/0/3/p/1887/773/807/2/w/2048/1887773807_6_1_1.jpg?ts=1684424925083,https://static.zara.net/photos///2023/I/0/3/p/1887/773/807/2/w/2048/1887773807_6_2_1.jpg?ts=1684424924697,https://static.zara.net/photos///2023/I/0/3/p/1887/773/807/2/w/2048/1887773807_3_1_1.jpg?ts=1684424925071,2023,W,0,3
4721,https://static.zara.net/photos///2023/I/0/1/p/4174/628/800/2/w/2048/4174628800_1_1_1.jpg?ts=1689339093085,https://static.zara.net/photos///2023/I/0/1/p/4174/628/800/2/w/2048/4174628800_2_1_1.jpg?ts=1689338861282,https://static.zara.net/photos///2023/I/0/1/p/4174/628/800/2/w/2048/4174628800_3_1_1.jpg?ts=1689260836254,2023,W,0,1
4723,https://static.zara.net/photos///2023/I/0/3/p/0485/599/712/2/w/2048/0485599712_6_1_1.jpg?ts=1696339691502,https://static.zara.net/photos///2023/I/0/3/p/0485/599/712/2/w/2048/0485599712_6_2_1.jpg?ts=1695735836932,https://static.zara.net/photos///2023/I/0/3/p/0485/599/712/2/w/2048/0485599712_3_1_1.jpg?ts=1695735837013,2023,W,0,3
4730,https://static.zara.net/photos///2023/V/0/3/p/9000/623/612/2/w/2048/9000623612_6_2_1.jpg?ts=1678353594924,https://static.zara.net/photos///2023/V/0/3/p/9000/623/612/2/w/2048/9000623612_6_1_1.jpg?ts=1678353593885,https://static.zara.net/photos///2023/V/0/3/p/9000/623/612/2/w/2048/9000623612_3_1_1.jpg?ts=1678353594153,2023,S,0,3
4731,https://static.zara.net/photos///2023/I/0/3/p/6048/704/250/2/w/2048/6048704250_6_1_1.jpg?ts=1693904812629,https://static.zara.net/photos///2023/I/0/3/p/6048/704/250/2/w/2048/6048704250_6_2_1.jpg?ts=1693904812460,https://static.zara.net/photos///2023/I/0/3/p/6048/704/250/2/w/2048/6048704250_3_1_1.jpg?ts=1693904812523,2023,W,0,3
4734,https://static.zara.net/photos///2023/V/0/3/p/0257/608/612/2/w/2048/0257608612_6_1_1.jpg?ts=1675694542738,https://static.zara.net/photos///2023/V/0/3/p/0257/608/612/2/w/2048/0257608612_6_2_1.jpg?ts=1675694542912,https://static.zara.net/photos///2023/V/0/3/p/0257/608/612/2/w/2048/0257608612_3_1_1.jpg?ts=1675694552253,2023,S,0,3
4735,https://static.zara.net/photos///2023/I/0/3/p/2795/708/400/2/w/2048/2795708400_6_1_1.jpg?ts=1692949915144,https://static.zara.net/photos///2023/I/0/3/p/2795/708/400/2/w/2048/2795708400_6_2_1.jpg?ts=1692949914014,https://static.zara.net/photos///2023/I/0/3/p/2795/708/400/2/w/2048/2795708400_3_1_1.jpg?ts=1692949916487,2023,W,0,3
4737,https://static.zara.net/photos///2023/I/0/3/p/5536/562/081/2/w/2048/5536562081_6_1_1.jpg?ts=1691676869963,https://static.zara.net/photos///2023/I/0/3/p/5536/562/081/2/w/2048/5536562081_6_2_1.jpg?ts=1691676930491,https://static.zara.net/photos///2023/I/0/3/p/5536/562/081/2/w/2048/5536562081_3_1_1.jpg?ts=1691676930871,2023,W,0,3
4739,https://static.zara.net/photos///2023/I/0/2/p/1564/121/527/2/w/2048/1564121527_6_1_1.jpg?ts=1698923165758,https://static.zara.net/photos///2023/I/0/2/p/1564/121/527/2/w/2048/1564121527_6_2_1.jpg?ts=1698923165921,https://static.zara.net/photos///2023/I/0/2/p/1564/121/527/2/w/2048/1564121527_3_1_1.jpg?ts=1698923167054,2023,W,0,2
4769,https://static.zara.net/photos///2023/S/1/2/p/3611/220/500/2/w/2048/3611220500_6_1_1.jpg?ts=1689332077500,https://static.zara.net/photos///2023/S/1/2/p/3611/220/500/2/w/2048/3611220500_6_2_1.jpg?ts=1689332077499,https://static.zara.net/photos///2023/S/1/2/p/3611/220/500/2/w/2048/3611220500_3_1_1.jpg?ts=1689332077507,2023,S,1,2
4770,https://static.zara.net/photos///2023/I/0/3/p/4786/714/400/2/w/2048/4786714400_6_1_1.jpg?ts=1691684110073,https://static.zara.net/photos///2023/I/0/3/p/4786/714/400/2/w/2048/4786714400_6_2_1.jpg?ts=1691684110964,https://static.zara.net/photos///2023/I/0/3/p/4786/714/400/2/w/2048/4786714400_3_1_1.jpg?ts=1691684111406,2023,W,0,3
4773,https://static.zara.net/photos///2023/I/0/1/p/5536/159/303/2/w/2048/5536159303_1_1_1.jpg?ts=1696948309430,https://static.zara.net/photos///2023/I/0/1/p/5536/159/303/2/w/2048/5536159303_2_1_1.jpg?ts=1696948310270,https://static.zara.net/photos///2023/I/0/1/p/5536/159/303/2/w/2048/5536159303_3_1_1.jpg?ts=1696928279793,2023,W,0,1
4775,https://static.zara.net/photos///2023/I/0/3/p/8931/661/707/2/w/2048/8931661707_6_1_1.jpg?ts=1698678509299,https://static.zara.net/photos///2023/I/0/3/p/8931/661/707/2/w/2048/8931661707_6_2_1.jpg?ts=1698678509413,https://static.zara.net/photos///2023/I/0/3/p/8931/661/707/2/w/2048/8931661707_3_1_1.jpg?ts=1698678509658,2023,W,0,3
4779,https://static.zara.net/photos///2023/I/0/2/p/6681/857/707/2/w/2048/6681857707_6_1_1.jpg?ts=1693470669142,https://static.zara.net/photos///2023/I/0/2/p/6681/857/707/2/w/2048/6681857707_6_2_1.jpg?ts=1693470669075,https://static.zara.net/photos///2023/I/0/2/p/6681/857/707/2/w/2048/6681857707_3_1_1.jpg?ts=1693470669633,2023,W,0,2
4782,https://static.zara.net/photos///2023/I/0/2/p/9598/343/916/202/w/2400/9598343916_6_1_1.jpg?ts=1696491681735,https://static.zara.net/photos///2023/I/0/2/p/9598/343/916/202/w/2400/9598343916_6_2_1.jpg?ts=1696491681895,https://static.zara.net/photos///2023/I/0/2/p/9598/343/916/2/w/2400/9598343916_3_1_1.jpg?ts=1696322934509,2023,W,0,2
4785,https://static.zara.net/photos///2023/I/0/3/p/2582/487/926/2/w/2048/2582487926_6_1_1.jpg?ts=1696324821512,https://static.zara.net/photos///2023/I/0/3/p/2582/487/926/2/w/2048/2582487926_6_2_1.jpg?ts=1696324821513,https://static.zara.net/photos///2023/I/0/3/p/2582/487/926/2/w/2048/2582487926_3_1_1.jpg?ts=1696324820689,2023,W,0,3
4793,https://static.zara.net/photos///2023/I/0/1/p/2142/206/400/12/w/2048/2142206400_1_1_1.jpg?ts=1696001490990,https://static.zara.net/photos///2023/I/0/1/p/2142/206/400/12/w/2048/2142206400_2_1_1.jpg?ts=1696001490693,https://static.zara.net/photos///2023/I/0/1/p/2142/206/400/2/w/2048/2142206400_3_1_1.jpg?ts=1695296039710,2023,W,0,1
4794,https://static.zara.net/photos///2023/I/0/3/p/0377/763/800/2/w/2048/0377763800_6_1_1.jpg?ts=1694674321171,https://static.zara.net/photos///2023/I/0/3/p/0377/763/800/2/w/2048/0377763800_6_2_1.jpg?ts=1694674321432,https://static.zara.net/photos///2023/I/0/3/p/0377/763/800/2/w/2048/0377763800_3_1_1.jpg?ts=1694674320634,2023,W,0,3
4802,https://static.zara.net/photos///2023/I/0/3/p/5802/703/712/2/w/2048/5802703712_6_1_1.jpg?ts=1689595389581,https://static.zara.net/photos///2023/I/0/3/p/5802/703/712/2/w/2048/5802703712_6_2_1.jpg?ts=1689595388813,https://static.zara.net/photos///2023/I/0/3/p/5802/703/712/2/w/2048/5802703712_3_1_1.jpg?ts=1689595387330,2023,W,0,3
4804,https://static.zara.net/photos///2023/I/0/1/p/8467/466/800/5/w/2048/8467466800_1_1_1.jpg?ts=1699457146651,https://static.zara.net/photos///2023/I/0/1/p/8467/466/800/5/w/2048/8467466800_2_1_1.jpg?ts=1699457142419,https://static.zara.net/photos///2023/I/0/1/p/8467/466/800/2/w/2048/8467466800_3_1_1.jpg?ts=1695374664323,2023,W,0,1
4806,https://static.zara.net/photos///2023/I/0/1/p/9381/090/712/2/w/2048/9381090712_1_1_1.jpg?ts=1702293160222,https://static.zara.net/photos///2023/I/0/1/p/9381/090/712/2/w/2048/9381090712_2_1_1.jpg?ts=1702294188838,https://static.zara.net/photos///2023/I/0/1/p/9381/090/712/2/w/2048/9381090712_3_1_1.jpg?ts=1701959611920,2023,W,0,1
4807,https://static.zara.net/photos///2023/I/0/3/p/5644/565/700/2/w/2048/5644565700_6_1_1.jpg?ts=1693388327622,https://static.zara.net/photos///2023/I/0/3/p/5644/565/700/2/w/2048/5644565700_6_2_1.jpg?ts=1693388327685,https://static.zara.net/photos///2023/I/0/3/p/5644/565/700/2/w/2048/5644565700_3_1_1.jpg?ts=1693388327807,2023,W,0,3
4808,https://static.zara.net/photos///2023/I/0/3/p/2997/700/801/2/w/2048/2997700801_6_1_1.jpg?ts=1697187452097,https://static.zara.net/photos///2023/I/0/3/p/2997/700/801/2/w/2048/2997700801_6_2_1.jpg?ts=1697187452422,https://static.zara.net/photos///2023/I/0/3/p/2997/700/801/2/w/2048/2997700801_3_1_1.jpg?ts=1697187453105,2023,W,0,3
4809,https://static.zara.net/photos///2023/I/0/3/p/1165/716/621/2/w/2048/1165716621_6_1_1.jpg?ts=1693216228414,https://static.zara.net/photos///2023/I/0/3/p/1165/716/621/2/w/2048/1165716621_6_2_1.jpg?ts=1693216228761,https://static.zara.net/photos///2023/I/0/3/p/1165/716/621/2/w/2048/1165716621_3_1_1.jpg?ts=1693216229023,2023,W,0,3
4814,https://static.zara.net/photos///2023/I/0/2/p/0108/310/800/2/w/2048/0108310800_6_1_1.jpg?ts=1692269630050,https://static.zara.net/photos///2023/I/0/2/p/0108/310/800/2/w/2048/0108310800_6_2_1.jpg?ts=1692269627489,https://static.zara.net/photos///2023/I/0/2/p/0108/310/800/2/w/2048/0108310800_3_1_1.jpg?ts=1692269628883,2023,W,0,2
4843,https://static.zara.net/photos///2023/I/0/3/p/1165/575/446/2/w/2048/1165575446_6_1_1.jpg?ts=1698315493528,https://static.zara.net/photos///2023/I/0/3/p/1165/575/446/2/w/2048/1165575446_6_2_1.jpg?ts=1698315493673,https://static.zara.net/photos///2023/I/0/3/p/1165/575/446/2/w/2048/1165575446_3_1_1.jpg?ts=1698315494426,2023,W,0,3
4854,https://static.zara.net/photos///2023/I/4/1/p/2616/210/700/2/w/2048/2616210700_6_1_1.jpg?ts=1695805930561,https://static.zara.net/photos///2023/I/4/1/p/2616/210/700/2/w/2048/2616210700_6_2_1.jpg?ts=1695805930645, ,2023,W,4,1
4860,https://static.zara.net/photos///2023/V/2/3/p/6100/400/168/2/w/2048/6100400168_6_1_1.jpg?ts=1674660240326,https://static.zara.net/photos///2023/V/2/3/p/6100/400/168/2/w/2048/6100400168_6_2_1.jpg?ts=1674660241229,https://static.zara.net/photos///2023/V/2/3/p/6100/400/168/2/w/100/6100400168_3_1_1.jpg?ts=1675270865867,2023,S,2,3
4862,https://static.zara.net/photos///2023/I/0/1/p/3253/329/800/13/w/2048/3253329800_1_1_1.jpg?ts=1692345515869,https://static.zara.net/photos///2023/I/0/1/p/3253/329/800/13/w/2048/3253329800_2_1_1.jpg?ts=1692345513210,https://static.zara.net/photos///2023/I/0/1/p/3253/329/800/2/w/2048/3253329800_3_1_1.jpg?ts=1687878831792,2023,W,0,1
4865,https://static.zara.net/photos///2023/I/4/1/p/2713/200/420/2/w/2048/2713200420_6_1_1.jpg?ts=1694769227770,https://static.zara.net/photos///2023/I/4/1/p/2713/200/420/2/w/2048/2713200420_6_2_1.jpg?ts=1694769227827, ,2023,W,4,1
4874,https://static.zara.net/photos///2023/I/0/3/p/5992/559/403/2/w/2048/5992559403_6_1_1.jpg?ts=1698665775376,https://static.zara.net/photos///2023/I/0/3/p/5992/559/403/2/w/2048/5992559403_6_2_1.jpg?ts=1698665776845,https://static.zara.net/photos///2023/I/0/3/p/5992/559/403/2/w/2048/5992559403_3_1_1.jpg?ts=1698665779520,2023,W,0,3
4875,https://static.zara.net/photos///2023/I/0/2/p/1538/301/800/2/w/2048/1538301800_6_1_1.jpg?ts=1687874846259,https://static.zara.net/photos///2023/I/0/2/p/1538/301/800/2/w/2048/1538301800_6_2_1.jpg?ts=1687874846160,https://static.zara.net/photos///2023/I/0/2/p/1538/301/800/2/w/2048/1538301800_3_1_1.jpg?ts=1687874846507,2023,W,0,2
4878,https://static.zara.net/photos///2023/I/4/1/p/6532/744/800/2/w/2048/6532744800_6_1_1.jpg?ts=1683193641175,https://static.zara.net/photos///2023/I/4/1/p/6532/744/800/2/w/2048/6532744800_6_2_1.jpg?ts=1683193641314, ,2023,W,4,1
4879,https://static.zara.net/photos///2023/I/0/2/p/6224/384/712/2/w/2048/6224384712_6_1_1.jpg?ts=1690788544930,https://static.zara.net/photos///2023/I/0/2/p/6224/384/712/2/w/2048/6224384712_6_2_1.jpg?ts=1690788545618,https://static.zara.net/photos///2023/I/0/2/p/6224/384/712/2/w/2048/6224384712_3_1_1.jpg?ts=1690788545140,2023,W,0,2
4882,https://static.zara.net/photos///2023/I/0/3/p/3336/102/400/2/w/2048/3336102400_6_1_1.jpg?ts=1684484615973,https://static.zara.net/photos///2023/I/0/3/p/3336/102/400/2/w/2048/3336102400_6_2_1.jpg?ts=1684484616103,https://static.zara.net/photos///2023/I/0/3/p/3336/102/400/2/w/2048/3336102400_3_1_1.jpg?ts=1684484616079,2023,W,0,3
4883,https://static.zara.net/photos///2023/V/4/1/p/4141/073/251/2/w/2048/4141073251_6_10_1.jpg?ts=1675257890127, , ,2023,S,4,1
4884,https://static.zara.net/photos///2023/I/0/1/p/5039/641/800/2/w/2048/5039641800_1_1_1.jpg?ts=1695284739969,https://static.zara.net/photos///2023/I/0/1/p/5039/641/800/2/w/2048/5039641800_2_1_1.jpg?ts=1695284738124,https://static.zara.net/photos///2023/I/0/1/p/5039/641/800/2/w/2048/5039641800_3_1_1.jpg?ts=1695365534617,2023,W,0,1
4887,https://static.zara.net/photos///2023/W/0/2/p/7446/571/406/2/w/2048/7446571406_6_1_1.jpg?ts=1673950030936,https://static.zara.net/photos///2023/W/0/2/p/7446/571/406/2/w/2048/7446571406_6_2_1.jpg?ts=1673950032962,https://static.zara.net/photos///2023/W/0/2/p/7446/571/406/2/w/2048/7446571406_3_1_1.jpg?ts=1673950022156,2023,W,0,2
4891,https://static.zara.net/photos///2023/I/0/2/p/2888/319/800/2/w/2048/2888319800_6_1_1.jpg?ts=1696518764296,https://static.zara.net/photos///2023/I/0/2/p/2888/319/800/2/w/2048/2888319800_6_2_1.jpg?ts=1696518764398,https://static.zara.net/photos///2023/I/0/2/p/2888/319/800/2/w/2048/2888319800_3_1_1.jpg?ts=1696518764832,2023,W,0,2
4892,https://static.zara.net/photos///2023/V/0/1/p/5644/041/250/2/w/2048/5644041250_1_1_1.jpg?ts=1680600709502,https://static.zara.net/photos///2023/V/0/1/p/5644/041/250/2/w/2048/5644041250_2_1_1.jpg?ts=1680600708068,https://static.zara.net/photos///2023/V/0/1/p/5644/041/250/2/w/2048/5644041250_3_1_1.jpg?ts=1680105007434,2023,S,0,1
4893,https://static.zara.net/photos///2023/V/0/3/p/8367/586/712/2/w/2048/8367586712_6_1_1.jpg?ts=1680528250766,https://static.zara.net/photos///2023/V/0/3/p/8367/586/712/2/w/2048/8367586712_6_2_1.jpg?ts=1680528249751,https://static.zara.net/photos///2023/V/0/3/p/8367/586/712/2/w/2048/8367586712_3_1_1.jpg?ts=1680528269072,2023,S,0,3
4894,https://static.zara.net/photos///2023/I/0/3/p/5350/770/500/2/w/2048/5350770500_6_1_1.jpg?ts=1685626215956,https://static.zara.net/photos///2023/I/0/3/p/5350/770/500/2/w/2048/5350770500_6_2_1.jpg?ts=1685626215970,https://static.zara.net/photos///2023/I/0/3/p/5350/770/500/2/w/2048/5350770500_3_1_1.jpg?ts=1685626215795,2023,W,0,3
4897,https://static.zara.net/photos///2023/I/0/2/p/0077/307/727/202/w/2400/0077307727_6_1_1.jpg?ts=1698919295703,https://static.zara.net/photos///2023/I/0/2/p/0077/307/727/202/w/2400/0077307727_6_2_1.jpg?ts=1698919295741,https://static.zara.net/photos///2023/I/0/2/p/0077/307/727/2/w/4000/0077307727_3_1_1.jpg?ts=1694419888707,2023,W,0,2
4903,https://static.zara.net/photos///2023/I/0/3/p/3471/701/800/2/w/2048/3471701800_6_1_1.jpg?ts=1689595388877,https://static.zara.net/photos///2023/I/0/3/p/3471/701/800/2/w/2048/3471701800_6_2_1.jpg?ts=1689595392005,https://static.zara.net/photos///2023/I/0/3/p/3471/701/800/2/w/2048/3471701800_3_1_1.jpg?ts=1689595393328,2023,W,0,3
4908,https://static.zara.net/photos///2023/I/0/1/p/0653/277/712/2/w/2048/0653277712_1_1_1.jpg?ts=1693910956138,https://static.zara.net/photos///2023/I/0/1/p/0653/277/712/2/w/2048/0653277712_2_1_1.jpg?ts=1693910955868,https://static.zara.net/photos///2023/I/0/1/p/0653/277/712/2/w/2048/0653277712_3_1_1.jpg?ts=1693994091525,2023,W,0,1
4910,https://static.zara.net/photos///2023/I/1/2/p/2222/220/800/2/w/2048/2222220800_6_1_1.jpg?ts=1690536078256,https://static.zara.net/photos///2023/I/1/2/p/2222/220/800/2/w/2048/2222220800_6_2_1.jpg?ts=1690536078157,https://static.zara.net/photos///2023/I/1/2/p/2222/220/800/2/w/2048/2222220800_3_1_1.jpg?ts=1690536078068,2023,W,1,2
4912,https://static.zara.net/photos///2023/I/4/1/p/3590/015/812/2/w/2048/3590015812_6_1_1.jpg?ts=1692024459912,https://static.zara.net/photos///2023/I/4/1/p/3590/015/812/2/w/2048/3590015812_6_2_1.jpg?ts=1692024460246, ,2023,W,4,1
4914,https://static.zara.net/photos///2023/I/0/2/p/5792/151/800/2/w/2048/5792151800_6_1_1.jpg?ts=1686556310667,https://static.zara.net/photos///2023/I/0/2/p/5792/151/800/2/w/2048/5792151800_6_2_1.jpg?ts=1686556310805,https://static.zara.net/photos///2023/I/0/2/p/5792/151/800/2/w/2048/5792151800_3_1_1.jpg?ts=1686556311121,2023,W,0,2
4915,https://static.zara.net/photos///2023/I/0/3/p/8501/506/707/2/w/2048/8501506707_6_1_1.jpg?ts=1689923179238,https://static.zara.net/photos///2023/I/0/3/p/8501/506/707/2/w/2048/8501506707_6_2_1.jpg?ts=1689923180119,https://static.zara.net/photos///2023/I/0/3/p/8501/506/707/2/w/2048/8501506707_3_1_1.jpg?ts=1689923180511,2023,W,0,3
4916,https://static.zara.net/photos///2023/I/0/3/p/8491/707/401/2/w/2048/8491707401_6_1_1.jpg?ts=1705060098934,https://static.zara.net/photos///2023/I/0/3/p/8491/707/401/2/w/2048/8491707401_6_2_1.jpg?ts=1705060098952,https://static.zara.net/photos///2023/I/0/3/p/8491/707/401/2/w/2048/8491707401_3_1_1.jpg?ts=1705060099010,2023,W,0,3
4919,https://static.zara.net/photos///2023/I/0/3/p/5992/700/800/2/w/2048/5992700800_6_1_1.jpg?ts=1694170711443,https://static.zara.net/photos///2023/I/0/3/p/5992/700/800/2/w/2048/5992700800_6_2_1.jpg?ts=1694170711430,https://static.zara.net/photos///2023/I/0/3/p/5992/700/800/2/w/2048/5992700800_3_1_1.jpg?ts=1690882044024,2023,W,0,3
4922,https://static.zara.net/photos///2023/I/1/3/p/1251/230/800/2/w/2048/1251230800_6_1_1.jpg?ts=1697466806398,https://static.zara.net/photos///2023/I/1/3/p/1251/230/800/2/w/2048/1251230800_6_2_1.jpg?ts=1697466806473,https://static.zara.net/photos///2023/I/1/3/p/1251/230/800/2/w/2048/1251230800_3_1_1.jpg?ts=1697466806411,2023,W,1,3
4934,https://static.zara.net/photos///2023/I/0/3/p/5854/729/807/2/w/2048/5854729807_6_1_1.jpg?ts=1697552952936,https://static.zara.net/photos///2023/I/0/3/p/5854/729/807/2/w/2048/5854729807_6_2_1.jpg?ts=1697552952861,https://static.zara.net/photos///2023/I/0/3/p/5854/729/807/2/w/2048/5854729807_3_1_1.jpg?ts=1695977816637,2023,W,0,3
4959,https://static.zara.net/photos///2023/V/4/1/p/0301/095/712/2/w/2048/0301095712_6_1_1.jpg?ts=1682596263953,https://static.zara.net/photos///2023/V/4/1/p/0301/095/712/2/w/2048/0301095712_6_2_1.jpg?ts=1682596264972, ,2023,S,4,1
4964,https://static.zara.net/photos///2023/I/0/1/p/3920/222/500/2/w/2048/3920222500_2_1_1.jpg?ts=1688546406593,https://static.zara.net/photos///2023/I/0/1/p/3920/222/500/2/w/2048/3920222500_6_1_1.jpg?ts=1688544359663,https://static.zara.net/photos///2023/I/0/1/p/3920/222/500/2/w/2048/3920222500_3_1_1.jpg?ts=1688544359924,2023,W,0,1
4969,https://static.zara.net/photos///2023/I/2/1/p/0110/243/999/2/w/2048/0110243999_6_1_1.jpg?ts=1692891212669,https://static.zara.net/photos///2023/V/2/1/p/0110/243/999/2/w/2048/0110243999_6_2_1.jpg?ts=1678454680670,https://static.zara.net/photos///2021/V/2/1/p/0110/243/999/2/w/2048/0110243999_3_1_1.jpg?ts=1616060444215,2023,W,2,1
4970,https://static.zara.net/photos///2023/I/0/1/p/5536/125/832/2/w/2048/5536125832_1_1_1.jpg?ts=1697540545817,https://static.zara.net/photos///2023/I/0/1/p/5536/125/832/2/w/2048/5536125832_2_1_1.jpg?ts=1697540545650,https://static.zara.net/photos///2023/I/0/1/p/5536/125/832/2/w/2048/5536125832_3_1_1.jpg?ts=1697702462555,2023,W,0,1
4972,https://static.zara.net/photos///2023/I/0/1/p/5644/831/251/2/w/2048/5644831251_1_1_1.jpg?ts=1696428551407,https://static.zara.net/photos///2023/I/0/1/p/5644/831/251/2/w/2048/5644831251_2_1_1.jpg?ts=1696428551141,https://static.zara.net/photos///2023/I/0/1/p/5644/831/251/2/w/2048/5644831251_3_1_1.jpg?ts=1696256727656,2023,W,0,1
4982,https://static.zara.net/photos///2023/I/1/2/p/2032/220/723/2/w/2048/2032220723_6_1_1.jpg?ts=1694616416104,https://static.zara.net/photos///2023/I/1/2/p/2032/220/723/2/w/2048/2032220723_6_2_1.jpg?ts=1694616416330,https://static.zara.net/photos///2023/I/1/2/p/2032/220/723/2/w/2048/2032220723_3_1_1.jpg?ts=1694616415593,2023,W,1,2
4983,https://static.zara.net/photos///2023/V/0/2/p/0794/330/800/2/w/2048/0794330800_6_1_1.jpg?ts=1682326686392,https://static.zara.net/photos///2023/V/0/2/p/0794/330/800/2/w/2048/0794330800_6_2_1.jpg?ts=1682326687387,https://static.zara.net/photos///2023/V/0/2/p/0794/330/800/2/w/2048/0794330800_3_1_1.jpg?ts=1682326687893,2023,S,0,2
