set_id,IMAGE_VERSION_1,IMAGE_VERSION_2,IMAGE_VERSION_3,year,season,product_type,category
952,https://static.zara.net/photos///2024/V/1/2/p/2239/320/001/2/w/2048/2239320001_6_1_1.jpg?ts=1703162055146,https://static.zara.net/photos///2024/V/1/2/p/2239/320/001/2/w/2048/2239320001_6_2_1.jpg?ts=1703162055276,https://static.zara.net/photos///2024/V/1/2/p/2239/320/001/2/w/2048/2239320001_3_1_1.jpg?ts=1703162055028,2024,V,1,2
953,https://static.zara.net/photos///2024/W/0/2/p/5679/500/400/2/w/2048/5679500400_6_1_1.jpg?ts=1708337916657,https://static.zara.net/photos///2024/W/0/2/p/5679/500/400/2/w/2048/5679500400_6_2_1.jpg?ts=1708337916678,https://static.zara.net/photos///2024/W/0/2/p/5679/500/400/2/w/2048/5679500400_3_1_1.jpg?ts=1708337916679,2024,W,0,2
954,https://static.zara.net/photos///2023/V/0/2/p/5862/400/710/2/w/2048/5862400710_6_1_1.jpg?ts=1676029848206,https://static.zara.net/photos///2023/V/0/2/p/5862/400/710/2/w/2048/5862400710_6_2_1.jpg?ts=1676029842477,https://static.zara.net/photos///2023/V/0/2/p/5862/400/710/2/w/2048/5862400710_3_1_1.jpg?ts=1676029843782,2023,V,0,2
955,https://static.zara.net/photos///2024/V/0/2/p/6416/404/725/2/w/2048/6416404725_6_1_1.jpg?ts=1711010651171,https://static.zara.net/photos///2024/V/0/2/p/6416/404/725/2/w/2048/6416404725_6_2_1.jpg?ts=1711010651033,https://static.zara.net/photos///2024/V/0/2/p/6416/404/725/2/w/2048/6416404725_3_1_1.jpg?ts=1711037012626,2024,V,0,2
956,https://static.zara.net/photos///2023/I/0/2/p/6224/291/700/2/w/2048/6224291700_6_1_1.jpg?ts=1699529505905,https://static.zara.net/photos///2023/I/0/2/p/6224/291/700/2/w/2048/6224291700_6_2_1.jpg?ts=1699529506393,https://static.zara.net/photos///2023/I/0/2/p/6224/291/700/2/w/2048/6224291700_3_1_1.jpg?ts=1699529507115,2023,I,0,2
957,https://static.zara.net/photos///2024/V/0/2/p/3992/419/812/2/w/2048/3992419812_6_1_1.jpg?ts=1708444414786,https://static.zara.net/photos///2024/V/0/2/p/3992/419/812/2/w/2048/3992419812_6_2_1.jpg?ts=1708444414741,https://static.zara.net/photos///2024/V/0/2/p/3992/419/812/2/w/1402/3992419812_3_1_1.jpg?ts=1708444414918,2024,V,0,2
958,https://static.zara.net/photos///2024/V/0/2/p/1943/401/251/2/w/2048/1943401251_6_1_1.jpg?ts=1699446209971,https://static.zara.net/photos///2024/V/0/2/p/1943/401/251/2/w/2048/1943401251_6_2_1.jpg?ts=1699446209949,https://static.zara.net/photos///2024/V/0/2/p/1943/401/251/2/w/2048/1943401251_3_1_1.jpg?ts=1699446209872,2024,V,0,2
959,https://static.zara.net/photos///2023/I/0/2/p/8062/375/427/2/w/2048/8062375427_6_1_1.jpg?ts=1696583301191,https://static.zara.net/photos///2023/I/0/2/p/8062/375/427/2/w/2048/8062375427_6_2_1.jpg?ts=1696583301207,https://static.zara.net/photos///2023/I/0/2/p/8062/375/427/2/w/2048/8062375427_3_1_1.jpg?ts=1696583301908,2023,I,0,2
960,https://static.zara.net/photos///2024/V/1/2/p/3555/320/800/2/w/2048/3555320800_6_1_1.jpg?ts=1710504155689,https://static.zara.net/photos///2024/V/1/2/p/3555/320/800/2/w/2048/3555320800_6_2_1.jpg?ts=1710504155706,https://static.zara.net/photos///2024/V/1/2/p/3555/320/800/2/w/2048/3555320800_3_1_1.jpg?ts=1710504155722,2024,V,1,2
961,https://static.zara.net/photos///2023/V/0/2/p/1063/307/403/2/w/2048/1063307403_6_1_1.jpg?ts=1673338595351,https://static.zara.net/photos///2023/V/0/2/p/1063/307/403/2/w/2048/1063307403_6_2_1.jpg?ts=1673338594185,https://static.zara.net/photos///2023/V/0/2/p/1063/307/403/2/w/2048/1063307403_3_1_1.jpg?ts=1673424337170,2023,V,0,2
962,https://static.zara.net/photos///2024/V/0/2/p/6987/465/406/202/w/2400/6987465406_6_1_1.jpg?ts=1710949593786,https://static.zara.net/photos///2024/V/0/2/p/6987/465/406/202/w/2400/6987465406_6_2_1.jpg?ts=1710949592467,https://static.zara.net/photos///2024/V/0/2/p/6987/465/406/2/w/2400/6987465406_3_1_1.jpg?ts=1710773890811,2024,V,0,2
963,https://static.zara.net/photos///2024/V/0/2/p/1538/400/526/2/w/2048/1538400526_6_1_1.jpg?ts=1711010649223,https://static.zara.net/photos///2024/V/0/2/p/1538/400/526/2/w/2048/1538400526_6_2_1.jpg?ts=1711010649273,https://static.zara.net/photos///2024/V/0/2/p/1538/400/526/2/w/2048/1538400526_3_1_1.jpg?ts=1711010650461,2024,V,0,2
964,https://static.zara.net/photos///2024/V/0/2/p/2521/003/800/2/w/2048/2521003800_6_1_1.jpg?ts=1712157897279,https://static.zara.net/photos///2024/V/0/2/p/2521/003/800/2/w/2048/2521003800_6_2_1.jpg?ts=1712157897640,https://static.zara.net/photos///2024/V/0/2/p/2521/003/800/2/w/2048/2521003800_3_1_1.jpg?ts=1711469118634,2024,V,0,2
965,https://static.zara.net/photos///2024/V/0/2/p/1732/405/800/2/w/2048/1732405800_6_1_1.jpg?ts=1710407662917,https://static.zara.net/photos///2024/V/0/2/p/1732/405/800/2/w/2048/1732405800_6_2_1.jpg?ts=1710407663473,https://static.zara.net/photos///2024/V/0/2/p/1732/405/800/2/w/2048/1732405800_3_1_1.jpg?ts=1710407663328,2024,V,0,2
966,https://static.zara.net/photos///2024/V/1/2/p/3501/321/500/2/w/2048/3501321500_6_1_1.jpg?ts=1708346933107,https://static.zara.net/photos///2024/V/1/2/p/3501/321/500/2/w/2048/3501321500_6_2_1.jpg?ts=1708346933108,https://static.zara.net/photos///2024/V/1/2/p/3501/321/500/2/w/2048/3501321500_3_1_1.jpg?ts=1708346933135,2024,V,1,2
967,https://static.zara.net/photos///2024/W/0/2/p/0304/300/401/504/w/2048/0304300401_6_1_1.jpg?ts=1707999541884,https://static.zara.net/photos///2024/W/0/2/p/0304/300/401/504/w/2048/0304300401_6_2_1.jpg?ts=1707999541881,https://static.zara.net/photos///2023/W/0/2/p/3284/491/401/2/w/2048/3284491401_3_1_1.jpg?ts=1675874599277,2024,W,0,2
968,https://static.zara.net/photos///2024/W/1/2/p/2424/320/066/2/w/2048/2424320066_6_1_1.jpg?ts=1706201051399,https://static.zara.net/photos///2024/W/1/2/p/2424/320/066/2/w/2048/2424320066_6_2_1.jpg?ts=1706201051427,https://static.zara.net/photos///2024/W/1/2/p/2424/320/066/2/w/2048/2424320066_3_1_1.jpg?ts=1706201051356,2024,W,1,2
969,https://static.zara.net/photos///2024/W/1/2/p/2431/220/800/2/w/2048/2431220800_6_1_1.jpg?ts=1705394972383,https://static.zara.net/photos///2024/W/1/2/p/2431/220/800/2/w/2048/2431220800_6_2_1.jpg?ts=1705394972372,https://static.zara.net/photos///2024/W/1/2/p/2431/220/800/2/w/2048/2431220800_3_1_1.jpg?ts=1705394972295,2024,W,1,2
970,https://static.zara.net/photos///2024/V/0/2/p/1538/462/427/2/w/2048/1538462427_6_1_1.jpg?ts=1712742061182,https://static.zara.net/photos///2024/V/0/2/p/1538/462/427/2/w/2048/1538462427_6_2_1.jpg?ts=1712742061127,https://static.zara.net/photos///2024/V/0/2/p/1538/462/427/2/w/2048/1538462427_3_1_1.jpg?ts=1712739801159,2024,V,0,2
971,https://static.zara.net/photos///2024/W/1/2/p/3352/220/800/2/w/2048/3352220800_6_1_1.jpg?ts=1700735983596,https://static.zara.net/photos///2024/W/1/2/p/3352/220/800/2/w/2048/3352220800_6_2_1.jpg?ts=1700735983595,https://static.zara.net/photos///2024/W/1/2/p/3352/220/800/2/w/2048/3352220800_3_1_1.jpg?ts=1700735983577,2024,W,1,2
972,https://static.zara.net/photos///2024/V/0/2/p/0706/188/711/2/w/2048/0706188711_6_1_1.jpg?ts=1703838870136,https://static.zara.net/photos///2024/V/0/2/p/0706/188/711/2/w/2048/0706188711_6_2_1.jpg?ts=1703838869773,https://static.zara.net/photos///2024/V/0/2/p/0706/188/711/2/w/2048/0706188711_3_1_1.jpg?ts=1703838869724,2024,V,0,2
973,https://static.zara.net/photos///2024/W/0/2/p/0526/307/529/502/w/2048/0526307529_6_1_1.jpg?ts=1712056905560,https://static.zara.net/photos///2024/W/0/2/p/0526/307/529/502/w/2048/0526307529_6_2_1.jpg?ts=1712056905557,,2024,W,0,2
974,https://static.zara.net/photos///2023/I/0/2/p/5940/407/801/2/w/2048/5940407801_6_1_1.jpg?ts=1691417521098,https://static.zara.net/photos///2023/I/0/2/p/5940/407/801/2/w/2048/5940407801_6_2_1.jpg?ts=1691417521091,https://static.zara.net/photos///2023/I/0/2/p/5940/407/801/2/w/2048/5940407801_3_1_1.jpg?ts=1691417521883,2023,I,0,2
975,https://static.zara.net/photos///2023/S/1/2/p/3002/220/800/2/w/2048/3002220800_6_1_1.jpg?ts=1698311574889,https://static.zara.net/photos///2023/S/1/2/p/3002/220/800/2/w/2048/3002220800_6_2_1.jpg?ts=1698311574902,https://static.zara.net/photos///2023/S/1/2/p/3002/220/800/2/w/2048/3002220800_3_1_1.jpg?ts=1698311574917,2023,S,1,2
976,https://static.zara.net/photos///2024/V/1/2/p/3257/220/804/2/w/2048/3257220804_6_1_1.jpg?ts=1709114480449,https://static.zara.net/photos///2024/V/1/2/p/3257/220/804/2/w/2048/3257220804_6_2_1.jpg?ts=1709114480228,https://static.zara.net/photos///2024/V/1/2/p/3257/220/804/2/w/2048/3257220804_3_1_1.jpg?ts=1709114480485,2024,V,1,2
977,https://static.zara.net/photos///2024/V/0/2/p/4877/304/800/2/w/2048/4877304800_6_1_1.jpg?ts=1710321445007,https://static.zara.net/photos///2024/V/0/2/p/4877/304/800/2/w/2048/4877304800_6_2_1.jpg?ts=1710321445072,https://static.zara.net/photos///2024/V/0/2/p/4877/304/800/2/w/2048/4877304800_3_1_1.jpg?ts=1710321445093,2024,V,0,2
978,https://static.zara.net/photos///2024/V/1/2/p/2242/320/202/2/w/2048/2242320202_6_1_1.jpg?ts=1711107786506,https://static.zara.net/photos///2024/V/1/2/p/2242/320/202/2/w/2048/2242320202_6_2_1.jpg?ts=1711107786830,https://static.zara.net/photos///2024/V/1/2/p/2242/320/202/2/w/2048/2242320202_3_1_1.jpg?ts=1711107786203,2024,V,1,2
979,https://static.zara.net/photos///2024/V/0/2/p/5584/361/527/2/w/2048/5584361527_6_1_1.jpg?ts=1703759575965,https://static.zara.net/photos///2024/V/0/2/p/5584/361/527/2/w/2048/5584361527_6_2_1.jpg?ts=1703759556802,https://static.zara.net/photos///2024/V/0/2/p/5584/361/527/2/w/2048/5584361527_3_1_1.jpg?ts=1703759556391,2024,V,0,2
980,https://static.zara.net/photos///2024/V/0/2/p/4087/453/804/2/w/2048/4087453804_6_1_1.jpg?ts=1710779857467,https://static.zara.net/photos///2024/V/0/2/p/4087/453/804/2/w/2048/4087453804_6_2_1.jpg?ts=1710779857537,https://static.zara.net/photos///2024/V/0/2/p/4087/453/804/2/w/2048/4087453804_3_1_1.jpg?ts=1710779857465,2024,V,0,2
981,https://static.zara.net/photos///2024/V/0/2/p/6045/449/407/2/w/2048/6045449407_6_1_1.jpg?ts=1710327029976,https://static.zara.net/photos///2024/V/0/2/p/6045/449/407/2/w/2048/6045449407_6_2_1.jpg?ts=1710327030466,https://static.zara.net/photos///2024/V/0/2/p/6045/449/407/2/w/2048/6045449407_3_1_1.jpg?ts=1710327031142,2024,V,0,2
982,https://static.zara.net/photos///2024/V/0/2/p/4805/424/800/2/w/2048/4805424800_6_1_1.jpg?ts=1704817595932,https://static.zara.net/photos///2024/V/0/2/p/4805/424/800/2/w/2048/4805424800_6_2_1.jpg?ts=1704817596179,https://static.zara.net/photos///2024/V/0/2/p/4805/424/800/2/w/2048/4805424800_3_1_1.jpg?ts=1704817596671https://static.zara.net/photos///2024/V/1/2/p/3827/320/105/2/w/2400/3827320105_3_1_1.jpg?ts=1713343953263,2024,V,0,2
983,https://static.zara.net/photos///2023/I/0/2/p/4805/310/982/2/w/2048/4805310982_6_1_1.jpg?ts=1688637670645,https://static.zara.net/photos///2023/I/0/2/p/4805/310/982/2/w/2048/4805310982_6_2_1.jpg?ts=1688637670511,https://static.zara.net/photos///2023/I/0/2/p/4805/310/982/2/w/2048/4805310982_3_1_1.jpg?ts=1688637672244,2023,I,0,2
984,https://static.zara.net/photos///2024/V/0/2/p/0526/410/474/2/w/2048/0526410474_6_1_1.jpg?ts=1711385298579,https://static.zara.net/photos///2024/V/0/2/p/0526/410/474/2/w/2048/0526410474_6_2_1.jpg?ts=1711385298490,https://static.zara.net/photos///2024/V/0/2/p/0526/410/474/2/w/2048/0526410474_3_1_1.jpg?ts=1711385300282,2024,V,0,2
985,https://static.zara.net/photos///2023/I/0/2/p/9065/362/305/2/w/2048/9065362305_6_1_1.jpg?ts=1696406126195,https://static.zara.net/photos///2023/I/0/2/p/9065/362/305/2/w/2048/9065362305_6_2_1.jpg?ts=1696406126920,https://static.zara.net/photos///2023/I/0/2/p/9065/362/305/2/w/2048/9065362305_3_1_1.jpg?ts=1696406127078,2023,I,0,2
986,https://static.zara.net/photos///2023/V/0/2/p/8062/404/800/2/w/2048/8062404800_6_1_1.jpg?ts=1679302917458,https://static.zara.net/photos///2023/V/0/2/p/8062/404/800/2/w/2048/8062404800_6_2_1.jpg?ts=1679302916551,https://static.zara.net/photos///2023/V/0/2/p/8062/404/800/2/w/2048/8062404800_3_1_1.jpg?ts=1679302967625,2023,V,0,2
987,https://static.zara.net/photos///2024/V/0/2/p/4547/415/400/2/w/2048/4547415400_6_1_1.jpg?ts=1710415526632,https://static.zara.net/photos///2024/V/0/2/p/4547/415/400/2/w/2048/4547415400_6_2_1.jpg?ts=1710415526364,https://static.zara.net/photos///2024/V/0/2/p/4547/415/400/2/w/2048/4547415400_3_1_1.jpg?ts=1710415526345,2024,V,0,2
988,https://static.zara.net/photos///2024/V/0/2/p/2903/603/712/2/w/2048/2903603712_6_1_1.jpg?ts=1710232293335,https://static.zara.net/photos///2024/V/0/2/p/2903/603/712/2/w/2048/2903603712_6_2_1.jpg?ts=1710232292738,https://static.zara.net/photos///2024/V/0/2/p/2903/603/712/2/w/2048/2903603712_3_1_1.jpg?ts=1710232294718,2024,V,0,2
989,https://static.zara.net/photos///2023/I/0/2/p/1564/121/527/2/w/2048/1564121527_6_1_1.jpg?ts=1698923165758,https://static.zara.net/photos///2023/I/0/2/p/1564/121/527/2/w/2048/1564121527_6_2_1.jpg?ts=1698923165921,https://static.zara.net/photos///2023/I/0/2/p/1564/121/527/2/w/2048/1564121527_3_1_1.jpg?ts=1698923167054,2023,I,0,2
990,https://static.zara.net/photos///2024/V/0/2/p/4657/427/250/2/w/2048/4657427250_6_1_1.jpg?ts=1710846144405,https://static.zara.net/photos///2024/V/0/2/p/4657/427/250/2/w/2048/4657427250_6_2_1.jpg?ts=1710846144636,https://static.zara.net/photos///2024/V/0/2/p/4657/427/250/2/w/2048/4657427250_3_1_1.jpg?ts=1710846144405,2024,V,0,2
991,https://static.zara.net/photos///2024/V/1/2/p/3669/220/817/2/w/2048/3669220817_6_1_1.jpg?ts=1702899664075,https://static.zara.net/photos///2024/V/1/2/p/3669/220/817/2/w/2048/3669220817_6_2_1.jpg?ts=1702899664251,https://static.zara.net/photos///2024/V/1/2/p/3669/220/817/2/w/2048/3669220817_3_1_1.jpg?ts=1702899664435,2024,V,1,2
992,https://static.zara.net/photos///2024/V/0/2/p/6399/405/832/2/w/2048/6399405832_6_1_1.jpg?ts=1699958541553,https://static.zara.net/photos///2024/V/0/2/p/6399/405/832/2/w/2048/6399405832_6_2_1.jpg?ts=1699958543074,https://static.zara.net/photos///2024/V/0/2/p/6399/405/832/2/w/2048/6399405832_3_1_1.jpg?ts=1699958541514,2024,V,0,2
993,https://static.zara.net/photos///2023/S/1/2/p/3611/220/500/2/w/2048/3611220500_6_1_1.jpg?ts=1689332077500,https://static.zara.net/photos///2023/S/1/2/p/3611/220/500/2/w/2048/3611220500_6_2_1.jpg?ts=1689332077499,https://static.zara.net/photos///2023/S/1/2/p/3611/220/500/2/w/2048/3611220500_3_1_1.jpg?ts=1689332077507,2023,S,1,2
994,https://static.zara.net/photos///2024/W/1/2/p/3548/320/700/2/w/2048/3548320700_6_1_1.jpg?ts=1710332441089,https://static.zara.net/photos///2024/W/1/2/p/3548/320/700/2/w/2048/3548320700_6_2_1.jpg?ts=1710332441699,https://static.zara.net/photos///2024/W/1/2/p/3548/320/700/2/w/2048/3548320700_3_1_1.jpg?ts=1710332441350,2024,W,1,2
995,https://static.zara.net/photos///2023/I/0/2/p/6681/857/707/2/w/2048/6681857707_6_1_1.jpg?ts=1693470669142,https://static.zara.net/photos///2023/I/0/2/p/6681/857/707/2/w/2048/6681857707_6_2_1.jpg?ts=1693470669075,https://static.zara.net/photos///2023/I/0/2/p/6681/857/707/2/w/2048/6681857707_3_1_1.jpg?ts=1693470669633,2023,I,0,2
996,https://static.zara.net/photos///2023/I/0/2/p/9598/343/916/202/w/2400/9598343916_6_1_1.jpg?ts=1696491681735,https://static.zara.net/photos///2023/I/0/2/p/9598/343/916/202/w/2400/9598343916_6_2_1.jpg?ts=1696491681895,https://static.zara.net/photos///2023/I/0/2/p/9598/343/916/2/w/2400/9598343916_3_1_1.jpg?ts=1696322934509,2023,I,0,2
997,https://static.zara.net/photos///2023/V/0/2/p/8574/468/642/2/w/2048/8574468642_6_2_1.jpg?ts=1680681986272,https://static.zara.net/photos///2023/V/0/2/p/8574/468/642/2/w/2048/8574468642_3_1_1.jpg?ts=1680681985244,,2023,V,0,2
998,https://static.zara.net/photos///2024/V/1/2/p/2251/320/500/2/w/2048/2251320500_6_1_1.jpg?ts=1708012040387,https://static.zara.net/photos///2024/V/1/2/p/2251/320/500/2/w/2048/2251320500_6_2_1.jpg?ts=1708012040323,https://static.zara.net/photos///2024/V/1/2/p/2251/320/500/2/w/2048/2251320500_3_1_1.jpg?ts=1708012040222,2024,V,1,2
999,https://static.zara.net/photos///2024/V/1/2/p/3503/320/800/2/w/2048/3503320800_6_1_1.jpg?ts=1710777489294,https://static.zara.net/photos///2024/V/1/2/p/3503/320/800/2/w/2048/3503320800_6_2_1.jpg?ts=1710777489371,https://static.zara.net/photos///2024/V/1/2/p/3503/320/800/2/w/2048/3503320800_3_1_1.jpg?ts=1710777489084,2024,V,1,2
1000,https://static.zara.net/photos///2024/V/0/2/p/1942/404/800/2/w/2048/1942404800_6_1_1.jpg?ts=1702462227052,https://static.zara.net/photos///2024/V/0/2/p/1942/404/800/2/w/2048/1942404800_6_2_1.jpg?ts=1702462227286,https://static.zara.net/photos///2024/V/0/2/p/1942/404/800/2/w/2048/1942404800_3_1_1.jpg?ts=1702462228335,2024,V,0,2
1001,https://static.zara.net/photos///2023/I/0/2/p/0108/310/800/2/w/2048/0108310800_6_1_1.jpg?ts=1692269630050,https://static.zara.net/photos///2023/I/0/2/p/0108/310/800/2/w/2048/0108310800_6_2_1.jpg?ts=1692269627489,https://static.zara.net/photos///2023/I/0/2/p/0108/310/800/2/w/2048/0108310800_3_1_1.jpg?ts=1692269628883,2023,I,0,2
1002,https://static.zara.net/photos///2024/V/1/2/p/2330/320/120/2/w/2048/2330320120_6_1_1.jpg?ts=1712842736296,https://static.zara.net/photos///2024/V/1/2/p/2330/320/120/2/w/2048/2330320120_6_2_1.jpg?ts=1710761293489,https://static.zara.net/photos///2024/V/1/2/p/2330/320/120/2/w/2048/2330320120_3_1_1.jpg?ts=1710761293156,2024,V,1,2
1003,https://static.zara.net/photos///2024/V/0/2/p/5070/033/505/2/w/2048/5070033505_6_1_1.jpg?ts=1708952200382,https://static.zara.net/photos///2024/V/0/2/p/5070/033/505/2/w/2048/5070033505_6_2_1.jpg?ts=1708952200456,https://static.zara.net/photos///2024/V/0/2/p/5070/033/505/2/w/2048/5070033505_3_1_1.jpg?ts=1708952201429,2024,V,0,2
1004,https://static.zara.net/photos///2024/V/0/2/p/0108/404/800/2/w/2048/0108404800_6_1_1.jpg?ts=1708337019571,https://static.zara.net/photos///2024/V/0/2/p/0108/404/800/2/w/2048/0108404800_6_2_1.jpg?ts=1708337019526,https://static.zara.net/photos///2024/V/0/2/p/0108/404/800/2/w/2048/0108404800_3_1_1.jpg?ts=1708337020031,2024,V,0,2
1005,https://static.zara.net/photos///2024/V/0/2/p/8574/473/500/2/w/2048/8574473500_6_1_1.jpg?ts=1713168495770,https://static.zara.net/photos///2024/V/0/2/p/8574/473/500/2/w/2048/8574473500_6_2_1.jpg?ts=1713168495860,https://static.zara.net/photos///2024/V/0/2/p/8574/473/500/2/w/2048/8574473500_3_1_1.jpg?ts=1713168495767,2024,V,0,2
1006,https://static.zara.net/photos///2024/V/1/2/p/2437/320/800/2/w/2048/2437320800_6_1_1.jpg?ts=1703247887474,https://static.zara.net/photos///2024/V/1/2/p/2437/320/800/2/w/2048/2437320800_6_2_1.jpg?ts=1703247887559,https://static.zara.net/photos///2024/V/1/2/p/2437/320/800/2/w/2048/2437320800_3_1_1.jpg?ts=1703247887332,2024,V,1,2
1007,https://static.zara.net/photos///2024/V/0/2/p/3992/448/777/2/w/2048/3992448777_6_1_1.jpg?ts=1710504369207,https://static.zara.net/photos///2024/V/0/2/p/3992/448/777/2/w/2048/3992448777_6_2_1.jpg?ts=1710504369600,https://static.zara.net/photos///2024/V/0/2/p/3992/448/777/2/w/2048/3992448777_3_1_1.jpg?ts=1710504370052,2024,V,0,2
1008,https://static.zara.net/photos///2024/V/0/2/p/2893/415/506/2/w/2048/2893415506_6_1_1.jpg?ts=1711984911321,https://static.zara.net/photos///2024/V/0/2/p/2893/415/506/2/w/2048/2893415506_6_2_1.jpg?ts=1711984911385,https://static.zara.net/photos///2024/V/0/2/p/2893/415/506/2/w/2048/2893415506_3_1_1.jpg?ts=1711984913384,2024,V,0,2
1009,https://static.zara.net/photos///2024/V/0/2/p/4307/408/800/2/w/2048/4307408800_6_1_1.jpg?ts=1711010641636,https://static.zara.net/photos///2024/V/0/2/p/4307/408/800/2/w/2048/4307408800_6_2_1.jpg?ts=1711010641712,https://static.zara.net/photos///2024/V/0/2/p/4307/408/800/2/w/2048/4307408800_3_1_1.jpg?ts=1711010641616,2024,V,0,2
1010,https://static.zara.net/photos///2024/V/0/2/p/8435/441/808/2/w/2048/8435441808_6_1_1.jpg?ts=1712571521507,https://static.zara.net/photos///2024/V/0/2/p/8435/441/808/2/w/2048/8435441808_6_2_1.jpg?ts=1711109301432,https://static.zara.net/photos///2024/V/0/2/p/8435/441/808/2/w/2048/8435441808_3_1_1.jpg?ts=1711109300861,2024,V,0,2
1011,https://static.zara.net/photos///2024/V/0/2/p/2675/418/712/2/w/2048/2675418712_6_1_1.jpg?ts=1709205171490,https://static.zara.net/photos///2024/V/0/2/p/2675/418/712/2/w/2048/2675418712_6_2_1.jpg?ts=1709205171472,https://static.zara.net/photos///2024/V/0/2/p/2675/418/712/2/w/2048/2675418712_3_1_1.jpg?ts=1709205174220,2024,V,0,2
1012,https://static.zara.net/photos///2024/V/0/2/p/1930/408/811/2/w/2048/1930408811_6_1_1.jpg?ts=1710162361072,https://static.zara.net/photos///2024/V/0/2/p/1930/408/811/2/w/2048/1930408811_6_2_1.jpg?ts=1710162360337,https://static.zara.net/photos///2024/V/0/2/p/1930/408/811/2/w/2048/1930408811_3_1_1.jpg?ts=1710162362960,2024,V,0,2
1013,https://static.zara.net/photos///2024/V/0/2/p/5520/400/505/2/w/2048/5520400505_6_1_1.jpg?ts=1713428893809,https://static.zara.net/photos///2024/V/0/2/p/5520/400/505/2/w/2048/5520400505_6_2_1.jpg?ts=1713428893855,https://static.zara.net/photos///2024/V/0/2/p/5520/400/505/2/w/2048/5520400505_3_1_1.jpg?ts=1713428894330,2024,V,0,2
1014,https://static.zara.net/photos///2024/V/0/2/p/6224/456/250/2/w/2048/6224456250_6_1_1.jpg?ts=1710408094082,https://static.zara.net/photos///2024/V/0/2/p/6224/456/250/2/w/2048/6224456250_6_2_1.jpg?ts=1710408094125,https://static.zara.net/photos///2024/V/0/2/p/6224/456/250/2/w/2048/6224456250_3_1_1.jpg?ts=1710408094080,2024,V,0,2
1015,https://static.zara.net/photos///2024/V/0/2/p/4442/400/401/2/w/2048/4442400401_6_1_1.jpg?ts=1700067348762,https://static.zara.net/photos///2024/V/0/2/p/4442/400/401/2/w/2048/4442400401_6_2_1.jpg?ts=1700067348793,https://static.zara.net/photos///2024/V/0/2/p/4442/400/401/2/w/2048/4442400401_3_1_1.jpg?ts=1700067348953,2024,V,0,2
1016,https://static.zara.net/photos///2024/V/0/2/p/4638/324/715/2/w/2400/4638324715_6_1_1.jpg?ts=1713287627285,https://static.zara.net/photos///2024/V/0/2/p/4638/324/715/2/w/2400/4638324715_6_2_1.jpg?ts=1713287627326,https://static.zara.net/photos///2024/V/0/2/p/4638/324/715/2/w/2400/4638324715_3_1_1.jpg?ts=1713343886831,2024,V,0,2
1017,https://static.zara.net/photos///2024/W/1/2/p/3527/220/800/2/w/2048/3527220800_6_1_1.jpg?ts=1704887193663,https://static.zara.net/photos///2024/W/1/2/p/3527/220/800/2/w/2048/3527220800_6_2_1.jpg?ts=1704887193656,https://static.zara.net/photos///2024/W/1/2/p/3527/220/800/2/w/2048/3527220800_3_1_1.jpg?ts=1704887193434,2024,W,1,2
1018,https://static.zara.net/photos///2024/V/0/2/p/1538/423/807/2/w/2048/1538423807_6_1_1.jpg?ts=1708330724994,https://static.zara.net/photos///2024/V/0/2/p/1538/423/807/2/w/2048/1538423807_6_2_1.jpg?ts=1708330725075,https://static.zara.net/photos///2024/V/0/2/p/1538/423/807/2/w/2048/1538423807_3_1_1.jpg?ts=1708330726376,2024,V,0,2
1019,https://static.zara.net/photos///2023/I/0/2/p/1538/301/800/2/w/2048/1538301800_6_1_1.jpg?ts=1687874846259,https://static.zara.net/photos///2023/I/0/2/p/1538/301/800/2/w/2048/1538301800_6_2_1.jpg?ts=1687874846160,https://static.zara.net/photos///2023/I/0/2/p/1538/301/800/2/w/2048/1538301800_3_1_1.jpg?ts=1687874846507,2023,I,0,2
1020,https://static.zara.net/photos///2024/V/0/2/p/6224/288/251/2/w/2048/6224288251_6_1_1.jpg?ts=1700643434785,https://static.zara.net/photos///2024/V/0/2/p/6224/288/251/2/w/2048/6224288251_6_2_1.jpg?ts=1700643435228,https://static.zara.net/photos///2024/V/0/2/p/6224/288/251/2/w/1402/6224288251_3_1_1.jpg?ts=1700643435151,2024,V,0,2
1021,https://static.zara.net/photos///2023/I/0/2/p/6224/384/712/2/w/2048/6224384712_6_1_1.jpg?ts=1690788544930,https://static.zara.net/photos///2023/I/0/2/p/6224/384/712/2/w/2048/6224384712_6_2_1.jpg?ts=1690788545618,https://static.zara.net/photos///2023/I/0/2/p/6224/384/712/2/w/2048/6224384712_3_1_1.jpg?ts=1690788545140,2023,I,0,2
1022,https://static.zara.net/photos///2024/V/0/2/p/7200/301/712/2/w/2048/7200301712_6_1_1.jpg?ts=1709205169629,https://static.zara.net/photos///2024/V/0/2/p/7200/301/712/2/w/2048/7200301712_6_2_1.jpg?ts=1709205169506,https://static.zara.net/photos///2024/V/0/2/p/7200/301/712/2/w/2048/7200301712_3_1_1.jpg?ts=1709205173548,2024,V,0,2
1023,https://static.zara.net/photos///2024/V/0/2/p/3920/422/712/2/w/2048/3920422712_6_1_1.jpg?ts=1707470701856,https://static.zara.net/photos///2024/V/0/2/p/3920/422/712/2/w/2048/3920422712_6_2_1.jpg?ts=1707470702047,https://static.zara.net/photos///2024/V/0/2/p/3920/422/712/2/w/2048/3920422712_3_1_1.jpg?ts=1707470702038,2024,V,0,2
